order_id,quantity,item_name,choice_description,item_price,price_num,price_range
98,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
98,2,Chips,Pending,$4.30 ,4.3,cheap
98,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
99,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]",$11.25 ,11.25,pricey
99,1,Chips,Pending,$2.15 ,2.15,cheap
100,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",$8.99 ,8.99,moderate
100,1,Canned Soda,[Mountain Dew],$1.09 ,1.09,cheap
101,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
101,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
102,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
102,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
102,1,Chips and Roasted Chili Corn Salsa,Pending,$2.95 ,2.95,cheap
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
103,2,Chips and Tomatillo Green Chili Salsa,Pending,$5.90 ,5.9,moderate
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$9.25 ,9.25,moderate
103,1,Carnitas Soft Tacos,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Cheese]]",$9.25 ,9.25,moderate
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
104,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]",$9.25 ,9.25,moderate
104,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
105,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$17.50 ,17.5,pricey
106,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
106,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
107,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
108,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Lettuce]]",$8.99 ,8.99,moderate
108,1,Canned Soda,[Mountain Dew],$1.09 ,1.09,cheap
108,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
108,1,Canned Soda,[Mountain Dew],$1.09 ,1.09,cheap
108,1,Barbacoa Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Cheese]]",$8.99 ,8.99,moderate
109,1,Chicken Salad,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
109,1,Canned Soda,[Diet Dr. Pepper],$1.09 ,1.09,cheap
110,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
110,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
110,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
110,1,Barbacoa Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
111,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
111,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
112,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
112,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
113,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",$8.99 ,8.99,moderate
113,1,Canned Soda,[Mountain Dew],$1.09 ,1.09,cheap
114,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
114,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
115,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice]]",$8.99 ,8.99,moderate
115,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
116,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
116,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
117,1,Barbacoa Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
117,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
118,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
118,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
119,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
119,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
120,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]",$8.49 ,8.49,moderate
120,1,Side of Chips,Pending,$1.69 ,1.69,cheap
121,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
121,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
122,1,Steak Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Lettuce]]",$8.99 ,8.99,moderate
122,1,Side of Chips,Pending,$1.69 ,1.69,cheap
122,1,Canned Soda,[Coca Cola],$1.09 ,1.09,cheap
123,2,Steak Salad Bowl,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]",$23.78 ,23.78,pricey
124,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$17.50 ,17.5,pricey
124,1,Chips,Pending,$2.15 ,2.15,cheap
124,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
125,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Lettuce]]",$9.25 ,9.25,moderate
125,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
125,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
125,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
126,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
126,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
127,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
127,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
128,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",$9.25 ,9.25,moderate
128,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
128,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce, Guacamole, Sour Cream, Cheese, Black Beans, Rice]]",$11.25 ,11.25,pricey
129,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]",$11.75 ,11.75,pricey
129,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]",$11.75 ,11.75,pricey
129,1,6 Pack Soft Drink,[Sprite],$6.49 ,6.49,moderate
130,1,Steak Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), Lettuce]",$8.99 ,8.99,moderate
130,1,Chips and Tomatillo-Red Chili Salsa,Pending,$2.39 ,2.39,cheap
131,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
131,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
132,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
132,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
132,1,Chips,Pending,$2.15 ,2.15,cheap
133,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",$8.99 ,8.99,moderate
133,1,Side of Chips,Pending,$1.69 ,1.69,cheap
134,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
134,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
134,1,Chips,Pending,$2.15 ,2.15,cheap
135,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
135,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
136,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), Fajita Veggies]",$8.49 ,8.49,moderate
136,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Lettuce]]",$8.99 ,8.99,moderate
137,2,Chicken Salad Bowl,"[Fresh Tomato Salsa, Fajita Vegetables]",$17.50 ,17.5,pricey
138,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]",$8.49 ,8.49,moderate
138,1,Canned Soda,[Diet Coke],$1.09 ,1.09,cheap
138,1,Bottled Water,Pending,$1.09 ,1.09,cheap
139,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream]]",$8.75 ,8.75,moderate
139,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
139,1,Chips,Pending,$2.15 ,2.15,cheap
140,1,Steak Burrito,"[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]",$11.08 ,11.08,pricey
141,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
141,1,Chicken Soft Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]",$8.49 ,8.49,moderate
142,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), Rice]",$8.99 ,8.99,moderate
142,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
143,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",$8.75 ,8.75,moderate
143,1,Chips,Pending,$2.15 ,2.15,cheap
143,1,Bottled Water,Pending,$1.50 ,1.5,cheap
144,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
144,1,Chips,Pending,$2.15 ,2.15,cheap
145,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
145,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
146,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
146,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
147,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
147,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
148,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
148,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",$8.75 ,8.75,moderate
148,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
148,1,6 Pack Soft Drink,[Diet Coke],$6.49 ,6.49,moderate
149,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
149,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
149,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
149,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
149,1,Canned Soft Drink,[Lemonade],$1.25 ,1.25,cheap
149,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
150,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
150,1,Chips and Tomatillo-Red Chili Salsa,Pending,$2.39 ,2.39,cheap
150,2,Canned Soda,[Diet Coke],$2.18 ,2.18,cheap
151,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]",$8.49 ,8.49,moderate
151,2,Canned Soda,[Coca Cola],$2.18 ,2.18,cheap
152,2,Steak Burrito,"[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]",$22.16 ,22.16,pricey
153,2,Chicken Soft Tacos,"[Fresh Tomato Salsa, Sour Cream]",$17.50 ,17.5,pricey
154,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
154,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
154,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
155,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
155,1,Izze,[Blackberry],$3.39 ,3.39,cheap
155,1,Izze,[Grapefruit],$3.39 ,3.39,cheap
156,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
156,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
157,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
157,1,Chips,Pending,$2.15 ,2.15,cheap
158,1,Chicken Crispy Tacos,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
158,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
159,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
159,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
160,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
160,1,Canned Soda,[Diet Coke],$1.09 ,1.09,cheap
161,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
161,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
162,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]",$9.25 ,9.25,moderate
162,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
163,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
163,1,Bottled Water,Pending,$1.50 ,1.5,cheap
164,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",$8.99 ,8.99,moderate
164,1,Canned Soda,[Mountain Dew],$1.09 ,1.09,cheap
165,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
165,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
165,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
166,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",$11.25 ,11.25,pricey
166,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
166,1,Chips,Pending,$2.15 ,2.15,cheap
167,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
167,1,Side of Chips,Pending,$1.69 ,1.69,cheap
168,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
168,1,6 Pack Soft Drink,[Diet Coke],$6.49 ,6.49,moderate
169,1,Chicken Burrito,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",$8.75 ,8.75,moderate
169,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",$9.25 ,9.25,moderate
170,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
170,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
170,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
171,1,Veggie Burrito,"[Tomatillo Green Chili Salsa, Guacamole]",$11.25 ,11.25,pricey
171,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
172,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
172,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
173,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]",$8.49 ,8.49,moderate
173,1,Carnitas Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Lettuce]]",$8.99 ,8.99,moderate
174,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
174,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
175,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
175,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
176,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
176,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$9.25 ,9.25,moderate
176,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
177,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
177,1,Chips,Pending,$2.15 ,2.15,cheap
178,3,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",$32.94 ,32.94,pricey
179,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
179,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]",$11.25 ,11.25,pricey
180,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
180,1,Side of Chips,Pending,$1.69 ,1.69,cheap
180,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
181,2,Chicken Bowl,[Tomatillo Red Chili Salsa],$17.50 ,17.5,pricey
182,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
182,1,6 Pack Soft Drink,[Diet Coke],$6.49 ,6.49,moderate
182,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",$9.25 ,9.25,moderate
183,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
183,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
184,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
184,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Lettuce]]",$8.75 ,8.75,moderate
184,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
184,1,Chips,Pending,$2.15 ,2.15,cheap
184,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
185,2,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]",$17.50 ,17.5,pricey
186,1,Chicken Soft Tacos,"[[Tomatillo-Red Chili Salsa (Hot), Roasted Chili Corn Salsa (Medium)], [Guacamole, Cheese, Sour Cream]]",$10.98 ,10.98,pricey
186,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]",$11.48 ,11.48,pricey
186,1,Barbacoa Crispy Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream, Guacamole]]",$11.48 ,11.48,pricey
186,1,Izze,[Grapefruit],$3.39 ,3.39,cheap
187,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
187,1,Side of Chips,Pending,$1.69 ,1.69,cheap
188,1,Carnitas Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
188,1,Canned Soda,[Coca Cola],$1.09 ,1.09,cheap
189,1,Veggie Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Fajita Veggies, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
189,1,Nantucket Nectar,[Pomegranate Cherry],$3.39 ,3.39,cheap
190,1,Steak Crispy Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
190,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
191,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
191,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
192,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
192,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
192,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
192,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",$9.25 ,9.25,moderate
193,3,Bowl,"[Braised Carnitas, Pinto Beans, [Sour Cream, Cheese, Cilantro-Lime Rice]]",$22.20 ,22.2,pricey
194,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]",$8.49 ,8.49,moderate
194,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
195,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
195,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
195,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
195,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
195,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
195,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
195,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
